indice,data,horario,POX
"6289","2018-09-13","20:40:00","441"
"6290","2018-09-13","20:40:00","476"
"6291","2018-09-13","20:40:00","487"
"6292","2018-09-13","20:40:00","507"
"6293","2018-09-13","20:40:00","526"
"6294","2018-09-13","20:40:00","547"
"6295","2018-09-13","20:40:00","565"
"6296","2018-09-13","20:40:00","579"
"6297","2018-09-13","20:40:00","571"
"6298","2018-09-13","20:40:00","582"
"6299","2018-09-13","20:40:00","585"
"6300","2018-09-13","20:40:00","587"
"6301","2018-09-13","20:40:00","593"
"6302","2018-09-13","20:40:00","598"
"6303","2018-09-13","20:40:00","607"
"6304","2018-09-13","20:40:00","611"
"6305","2018-09-13","20:40:00","615"
"6306","2018-09-13","20:40:00","601"
"6307","2018-09-13","20:40:00","592"
"6308","2018-09-13","20:40:00","578"
"6309","2018-09-13","20:40:00","566"
"6310","2018-09-13","20:40:00","542"
"6311","2018-09-13","20:40:00","528"
"6312","2018-09-13","20:40:00","543"
"6313","2018-09-13","20:40:00","526"
"6314","2018-09-13","20:40:00","515"
"6315","2018-09-13","20:40:00","499"
"6316","2018-09-13","20:40:00","483"
"6317","2018-09-13","20:40:00","487"
"6318","2018-09-13","20:40:00","506"
"6319","2018-09-13","20:40:00","529"
"6320","2018-09-13","20:40:00","593"
"6321","2018-09-13","20:40:00","627"
"6322","2018-09-13","20:40:00","657"
"6323","2018-09-13","20:40:00","680"
"6324","2018-09-13","20:40:00","694"
"6325","2018-09-13","20:40:00","691"
"6326","2018-09-13","20:40:00","688"
"6327","2018-09-13","20:40:00","680"
"6328","2018-09-13","20:40:00","658"
"6329","2018-09-13","20:40:00","635"
"6330","2018-09-13","20:40:00","583"
"6331","2018-09-13","20:40:00","555"
"6332","2018-09-13","20:40:00","532"
"6333","2018-09-13","20:40:00","506"
"6334","2018-09-13","20:40:00","477"
"6335","2018-09-13","20:40:00","440"
"6336","2018-09-13","20:40:00","421"
"6337","2018-09-13","20:40:00","401"
"6338","2018-09-13","20:40:00","384"
"6339","2018-09-13","20:40:00","373"
"6340","2018-09-13","20:40:00","359"
"6341","2018-09-13","20:40:00","394"
"6342","2018-09-13","20:40:00","398"
"6343","2018-09-13","20:40:00","410"
"6344","2018-09-13","20:40:00","412"
"6345","2018-09-13","20:40:00","433"
"6346","2018-09-13","20:40:00","450"
"6347","2018-09-13","20:40:00","460"
"6348","2018-09-13","20:40:00","468"
"6349","2018-09-13","20:40:00","470"
"6350","2018-09-13","20:40:00","464"
"6351","2018-09-13","20:40:00","463"
"6352","2018-09-13","20:40:00","456"
"6353","2018-09-13","20:40:00","448"
"6354","2018-09-13","20:40:00","432"
"6355","2018-09-13","20:40:00","435"
"6356","2018-09-13","20:40:00","432"
"6357","2018-09-13","20:40:00","429"
"6358","2018-09-13","20:40:00","424"
"6359","2018-09-13","20:40:00","427"
"6360","2018-09-13","20:40:00","436"
"6361","2018-09-13","20:40:00","437"
"6362","2018-09-13","20:40:00","449"
"6363","2018-09-13","20:40:00","443"
"6364","2018-09-13","20:40:00","455"
"6365","2018-09-13","20:40:00","466"
"6366","2018-09-13","20:40:00","475"
"6367","2018-09-13","20:40:00","478"
"6368","2018-09-13","20:40:00","490"
"6369","2018-09-13","20:40:00","491"
"6370","2018-09-13","20:40:00","537"
"6371","2018-09-13","20:40:00","552"
"6372","2018-09-13","20:40:00","555"
"6373","2018-09-13","20:40:00","572"
"6374","2018-09-13","20:40:00","598"
"6375","2018-09-13","20:40:00","632"
"6376","2018-09-13","20:40:00","664"
"6377","2018-09-13","20:40:00","699"
"6378","2018-09-13","20:40:00","728"
"6379","2018-09-13","20:40:00","759"
"6380","2018-09-13","20:40:00","784"
"6381","2018-09-13","20:40:00","780"
"6382","2018-09-13","20:40:00","766"
"6383","2018-09-13","20:40:00","752"
"6384","2018-09-13","20:40:00","741"
"6385","2018-09-13","20:40:00","717"
"6386","2018-09-13","20:40:00","692"
"6387","2018-09-13","20:40:00","656"
"6388","2018-09-13","20:40:00","620"
"6389","2018-09-13","20:40:00","583"
"6390","2018-09-13","20:40:00","504"
"6391","2018-09-13","20:40:00","459"
"6392","2018-09-13","20:40:00","431"
"6393","2018-09-13","20:40:00","410"
"6394","2018-09-13","20:40:00","391"
"6395","2018-09-13","20:40:00","378"
"6396","2018-09-13","20:40:00","365"
"6397","2018-09-13","20:40:00","359"
"6398","2018-09-13","20:40:00","353"
"6399","2018-09-13","20:40:00","358"
"6400","2018-09-13","20:40:00","382"
"6401","2018-09-13","20:40:00","374"
"6402","2018-09-13","20:40:00","381"
"6403","2018-09-13","20:40:00","386"
"6404","2018-09-13","20:40:00","390"
"6405","2018-09-13","20:40:00","397"
"6406","2018-09-13","20:40:00","404"
"6407","2018-09-13","20:40:00","411"
"6408","2018-09-13","20:40:00","416"
"6409","2018-09-13","20:40:00","423"
"6410","2018-09-13","20:40:00","429"
"6411","2018-09-13","20:40:00","437"
"6412","2018-09-13","20:40:00","448"
"6413","2018-09-13","20:40:00","455"
"6414","2018-09-13","20:40:00","463"
"6415","2018-09-13","20:40:00","467"
"6416","2018-09-13","20:40:00","468"
"6417","2018-09-13","20:40:00","470"
"6418","2018-09-13","20:40:00","468"
"6419","2018-09-13","20:40:00","465"
"6420","2018-09-13","20:40:00","449"
"6421","2018-09-13","20:40:00","449"
"6422","2018-09-13","20:40:00","449"
"6423","2018-09-13","20:40:00","448"
"6424","2018-09-13","20:40:00","445"
"6425","2018-09-13","20:40:00","442"
"6426","2018-09-13","20:40:00","438"
"6427","2018-09-13","20:40:00","439"
"6428","2018-09-13","20:40:00","436"
"6429","2018-09-13","20:40:00","472"
"6430","2018-09-13","20:40:00","494"
"6431","2018-09-13","20:40:00","518"
"6432","2018-09-13","20:40:00","551"
"6433","2018-09-13","20:40:00","577"
"6434","2018-09-13","20:40:00","612"
"6435","2018-09-13","20:40:00","633"
"6436","2018-09-13","20:40:00","655"
"6437","2018-09-13","20:40:00","662"
"6438","2018-09-13","20:40:00","667"
"6439","2018-09-13","20:40:00","656"
"6440","2018-09-13","20:40:00","637"
"6441","2018-09-13","20:40:00","622"
"6442","2018-09-13","20:40:00","604"
"6443","2018-09-13","20:40:00","585"
"6444","2018-09-13","20:40:00","557"
"6445","2018-09-13","20:40:00","540"
"6446","2018-09-13","20:40:00","516"
"6447","2018-09-13","20:40:00","492"
"6448","2018-09-13","20:40:00","470"
"6449","2018-09-13","20:40:00","439"
"6450","2018-09-13","20:40:00","425"
"6451","2018-09-13","20:40:00","415"
"6452","2018-09-13","20:40:00","415"
"6453","2018-09-13","20:40:00","417"
"6454","2018-09-13","20:40:00","421"
"6455","2018-09-13","20:40:00","433"
"6456","2018-09-13","20:40:00","444"
"6457","2018-09-13","20:40:00","485"
"6458","2018-09-13","20:40:00","474"
"6459","2018-09-13","20:40:00","473"
"6460","2018-09-13","20:40:00","483"
"6461","2018-09-13","20:40:00","490"
"6462","2018-09-13","20:40:00","499"
"6463","2018-09-13","20:40:00","510"
"6464","2018-09-13","20:40:00","523"
"6465","2018-09-13","20:40:00","532"
"6466","2018-09-13","20:40:00","537"
"6467","2018-09-13","20:40:00","537"
"6468","2018-09-13","20:40:00","514"
"6469","2018-09-13","20:40:00","509"
"6470","2018-09-13","20:40:00","503"
"6471","2018-09-13","20:40:00","503"
"6472","2018-09-13","20:40:00","502"
"6473","2018-09-13","20:40:00","501"
"6474","2018-09-13","20:40:00","496"
"6475","2018-09-13","20:40:00","494"
"6476","2018-09-13","20:40:00","492"
"6477","2018-09-13","20:40:00","483"
"6478","2018-09-13","20:40:00","475"
"6479","2018-09-13","20:40:00","476"
"6480","2018-09-13","20:40:00","474"
"6481","2018-09-13","20:40:00","470"
"6482","2018-09-13","20:40:00","474"
"6483","2018-09-13","20:40:00","484"
"6484","2018-09-13","20:40:00","497"
"6485","2018-09-13","20:40:00","513"
"6486","2018-09-13","20:40:00","576"
"6487","2018-09-13","20:40:00","565"
"6488","2018-09-13","20:40:00","590"
"6489","2018-09-13","20:40:00","610"
"6490","2018-09-13","20:40:00","647"
"6491","2018-09-13","20:40:00","660"
"6492","2018-09-13","20:40:00","666"
"6493","2018-09-13","20:40:00","672"
"6494","2018-09-13","20:40:00","661"
"6495","2018-09-13","20:40:00","654"
"6496","2018-09-13","20:40:00","626"
"6497","2018-09-13","20:40:00","627"
"6498","2018-09-13","20:40:00","621"
"6499","2018-09-13","20:40:00","602"
"6500","2018-09-13","20:40:00","557"
"6501","2018-09-13","20:40:00","544"
"6502","2018-09-13","20:40:00","537"
"6503","2018-09-13","20:40:00","530"
"6504","2018-09-13","20:40:00","524"
"6505","2018-09-13","20:40:00","508"
"6506","2018-09-13","20:40:00","497"
"6507","2018-09-13","20:40:00","501"
"6508","2018-09-13","20:40:00","510"
"6509","2018-09-13","20:40:00","521"
"6510","2018-09-13","20:40:00","552"
"6511","2018-09-13","20:40:00","563"
"6512","2018-09-13","20:40:00","573"
"6513","2018-09-13","20:40:00","572"
"6514","2018-09-13","20:40:00","572"
"6515","2018-09-13","20:40:00","597"
"6516","2018-09-13","20:40:00","593"
"6517","2018-09-13","20:40:00","593"
"6518","2018-09-13","20:40:00","601"
"6519","2018-09-13","20:40:00","605"
"6520","2018-09-13","20:40:00","611"
"6521","2018-09-13","20:40:00","603"
"6522","2018-09-13","20:40:00","585"
"6523","2018-09-13","20:40:00","564"
"6524","2018-09-13","20:40:00","524"
"6525","2018-09-13","20:40:00","478"
"6526","2018-09-13","20:40:00","439"
"6527","2018-09-13","20:40:00","407"
"6528","2018-09-13","20:40:00","374"
"6529","2018-09-13","20:40:00","346"
"6530","2018-09-13","20:40:00","307"
"6531","2018-09-13","20:40:00","300"
"6532","2018-09-13","20:40:00","304"
"6533","2018-09-13","20:40:00","311"
"6534","2018-09-13","20:40:00","318"
"6535","2018-09-13","20:40:00","340"
"6536","2018-09-13","20:40:00","365"
"6537","2018-09-13","20:40:00","390"
"6538","2018-09-13","20:40:00","421"
"6539","2018-09-13","20:40:00","447"
"6540","2018-09-13","20:40:00","521"
"6541","2018-09-13","20:40:00","562"
"6542","2018-09-13","20:40:00","598"
"6543","2018-09-13","20:40:00","624"
"6544","2018-09-13","20:40:00","665"
"6545","2018-09-13","20:40:00","688"
"6546","2018-09-13","20:40:00","699"
"6547","2018-09-13","20:40:00","711"
"6548","2018-09-13","20:40:00","712"
"6549","2018-09-13","20:40:00","713"
"6550","2018-09-13","20:40:00","691"
"6551","2018-09-13","20:40:00","668"
"6552","2018-09-13","20:40:00","652"
"6553","2018-09-13","20:40:00","617"
"6554","2018-09-13","20:40:00","604"
"6555","2018-09-13","20:40:00","577"
"6556","2018-09-13","20:40:00","551"
"6557","2018-09-13","20:40:00","520"
"6558","2018-09-13","20:40:00","498"
"6559","2018-09-13","20:40:00","474"
"6560","2018-09-13","20:40:00","435"
"6561","2018-09-13","20:40:00","421"
"6562","2018-09-13","20:40:00","398"
"6563","2018-09-13","20:40:00","392"
"6564","2018-09-13","20:40:00","390"
"6565","2018-09-13","20:40:00","398"
"6566","2018-09-13","20:40:00","393"
"6567","2018-09-13","20:40:00","393"
"6568","2018-09-13","20:40:00","397"
"6569","2018-09-13","20:40:00","402"
"6570","2018-09-13","20:40:00","442"
"6571","2018-09-13","20:40:00","480"
"6572","2018-09-13","20:40:00","521"
"6573","2018-09-13","20:40:00","560"
"6574","2018-09-13","20:40:00","588"
"6575","2018-09-13","20:40:00","603"
"6576","2018-09-13","20:40:00","611"
"6577","2018-09-13","20:40:00","614"
"6578","2018-09-13","20:40:00","599"
"6579","2018-09-13","20:40:00","581"
"6580","2018-09-13","20:40:00","520"
"6581","2018-09-13","20:40:00","472"
"6582","2018-09-13","20:40:00","439"
"6583","2018-09-13","20:40:00","407"
"6584","2018-09-13","20:40:00","386"
"6585","2018-09-13","20:40:00","364"
"6586","2018-09-13","20:40:00","352"
"6587","2018-09-13","20:40:00","339"
"6588","2018-09-13","20:40:00","335"
"6589","2018-09-13","20:40:00","335"
"6590","2018-09-13","20:40:00","349"
"6591","2018-09-13","20:40:00","356"
"6592","2018-09-13","20:40:00","367"
"6593","2018-09-13","20:40:00","387"
"6594","2018-09-13","20:40:00","402"
"6595","2018-09-13","20:40:00","427"
"6596","2018-09-13","20:40:00","459"
"6597","2018-09-13","20:40:00","498"
"6598","2018-09-13","20:40:00","531"
"6599","2018-09-13","20:40:00","572"
"6600","2018-09-13","20:40:00","630"
"6601","2018-09-13","20:40:00","693"
"6602","2018-09-13","20:40:00","710"
"6603","2018-09-13","20:40:00","724"
"6604","2018-09-13","20:40:00","735"
"6605","2018-09-13","20:40:00","737"
"6606","2018-09-13","20:40:00","737"
"6607","2018-09-13","20:40:00","721"
"6608","2018-09-13","20:40:00","713"
"6609","2018-09-13","20:40:00","687"
"6610","2018-09-13","20:40:00","617"
"6611","2018-09-13","20:40:00","590"
"6612","2018-09-13","20:40:00","559"
"6613","2018-09-13","20:40:00","528"
"6614","2018-09-13","20:40:00","496"
"6615","2018-09-13","20:40:00","468"
"6616","2018-09-13","20:40:00","448"
"6617","2018-09-13","20:40:00","432"
"6618","2018-09-13","20:40:00","413"
"6619","2018-09-13","20:40:00","404"
"6620","2018-09-13","20:40:00","374"
"6621","2018-09-13","20:40:00","372"
"6622","2018-09-13","20:40:00","377"
"6623","2018-09-13","20:40:00","384"
"6624","2018-09-13","20:40:00","386"
"6625","2018-09-13","20:40:00","390"
"6626","2018-09-13","20:40:00","395"
"6627","2018-09-13","20:40:00","399"
"6628","2018-09-13","20:40:00","407"
"6629","2018-09-13","20:40:00","413"
"6630","2018-09-13","20:40:00","463"
"6631","2018-09-13","20:40:00","455"
"6632","2018-09-13","20:40:00","454"
"6633","2018-09-13","20:40:00","459"
"6634","2018-09-13","20:40:00","462"
"6635","2018-09-13","20:40:00","466"
"6636","2018-09-13","20:40:00","467"
"6637","2018-09-13","20:40:00","465"
"6638","2018-09-13","20:40:00","464"
"6639","2018-09-13","20:40:00","450"
"6640","2018-09-13","20:40:00","445"
"6641","2018-09-13","20:40:00","447"
"6642","2018-09-13","20:40:00","448"
"6643","2018-09-13","20:40:00","446"
"6644","2018-09-13","20:40:00","446"
"6645","2018-09-13","20:40:00","448"
"6646","2018-09-13","20:40:00","444"
"6647","2018-09-13","20:40:00","442"
"6648","2018-09-13","20:40:00","439"
"6649","2018-09-13","20:40:00","429"
"6650","2018-09-13","20:40:00","436"
"6651","2018-09-13","20:40:00","442"
"6652","2018-09-13","20:40:00","457"
"6653","2018-09-13","20:40:00","478"
"6654","2018-09-13","20:40:00","507"
"6655","2018-09-13","20:40:00","543"
"6656","2018-09-13","20:40:00","584"
"6657","2018-09-13","20:40:00","621"
"6658","2018-09-13","20:40:00","648"
"6659","2018-09-13","20:40:00","665"
"6660","2018-09-13","20:40:00","723"
"6661","2018-09-13","20:40:00","731"
"6662","2018-09-13","20:40:00","720"
"6663","2018-09-13","20:40:00","707"
"6664","2018-09-13","20:40:00","684"
"6665","2018-09-13","20:40:00","664"
"6666","2018-09-13","20:40:00","635"
"6667","2018-09-13","20:40:00","609"
"6668","2018-09-13","20:40:00","574"
"6669","2018-09-13","20:40:00","566"
"6670","2018-09-13","20:40:00","543"
"6671","2018-09-13","20:40:00","532"
"6672","2018-09-13","20:40:00","528"
"6673","2018-09-13","20:40:00","515"
"6674","2018-09-13","20:40:00","506"
"6675","2018-09-13","20:40:00","490"
"6676","2018-09-13","20:40:00","478"
"6677","2018-09-13","20:40:00","453"
"6678","2018-09-13","20:40:00","456"
"6679","2018-09-13","20:40:00","465"
"6680","2018-09-13","20:40:00","500"
"6681","2018-09-13","20:40:00","513"
"6682","2018-09-13","20:40:00","523"
"6683","2018-09-13","20:40:00","528"
"6684","2018-09-13","20:40:00","527"
"6685","2018-09-13","20:40:00","523"
"6686","2018-09-13","20:40:00","516"
"6687","2018-09-13","20:40:00","508"
"6688","2018-09-13","20:40:00","513"
"6689","2018-09-13","20:40:00","554"
"6690","2018-09-13","20:40:00","564"
"6691","2018-09-13","20:40:00","569"
"6692","2018-09-13","20:40:00","574"
"6693","2018-09-13","20:40:00","568"
"6694","2018-09-13","20:40:00","561"
"6695","2018-09-13","20:40:00","551"
"6696","2018-09-13","20:40:00","520"
"6697","2018-09-13","20:40:00","510"
"6698","2018-09-13","20:40:00","499"
"6699","2018-09-13","20:40:00","483"
"6700","2018-09-13","20:40:00","442"
"6701","2018-09-13","20:40:00","418"
"6702","2018-09-13","20:40:00","391"
"6703","2018-09-13","20:40:00","368"
"6704","2018-09-13","20:40:00","351"
"6705","2018-09-13","20:40:00","335"
"6706","2018-09-13","20:40:00","334"
"6707","2018-09-13","20:40:00","339"
"6708","2018-09-13","20:40:00","355"
"6709","2018-09-13","20:40:00","372"
"6710","2018-09-13","20:40:00","427"
"6711","2018-09-13","20:40:00","468"
"6712","2018-09-13","20:40:00","507"
"6713","2018-09-13","20:40:00","557"
"6714","2018-09-13","20:40:00","604"
"6715","2018-09-13","20:40:00","631"
"6716","2018-09-13","20:40:00","664"
"6717","2018-09-13","20:40:00","693"
"6718","2018-09-13","20:40:00","734"
"6719","2018-09-13","20:40:00","731"
"6720","2018-09-13","20:40:00","685"
"6721","2018-09-13","20:40:00","644"
"6722","2018-09-13","20:40:00","593"
"6723","2018-09-13","20:40:00","543"
"6724","2018-09-13","20:40:00","492"
"6725","2018-09-13","20:40:00","450"
"6726","2018-09-13","20:40:00","419"
"6727","2018-09-13","20:40:00","395"
"6728","2018-09-13","20:40:00","384"
"6729","2018-09-13","20:40:00","370"
"6730","2018-09-13","20:40:00","365"
"6731","2018-09-13","20:40:00","368"
"6732","2018-09-13","20:40:00","370"
"6733","2018-09-13","20:40:00","377"
"6734","2018-09-13","20:40:00","369"
"6735","2018-09-13","20:40:00","383"
"6736","2018-09-13","20:40:00","396"
"6737","2018-09-13","20:40:00","411"
"6738","2018-09-13","20:40:00","423"
"6739","2018-09-13","20:40:00","433"
"6740","2018-09-13","20:40:00","450"
"6741","2018-09-13","20:40:00","456"
"6742","2018-09-13","20:40:00","457"
"6743","2018-09-13","20:40:00","447"
"6744","2018-09-13","20:40:00","450"
"6745","2018-09-13","20:40:00","451"
"6746","2018-09-13","20:40:00","478"
"6747","2018-09-13","20:40:00","468"
"6748","2018-09-13","20:40:00","458"
"6749","2018-09-13","20:40:00","455"
"6750","2018-09-13","20:40:00","450"
"6751","2018-09-13","20:40:00","450"
"6752","2018-09-13","20:40:00","441"
"6753","2018-09-13","20:40:00","433"
"6754","2018-09-13","20:40:00","435"
"6755","2018-09-13","20:40:00","437"
"6756","2018-09-13","20:40:00","445"
"6757","2018-09-13","20:40:00","448"
"6758","2018-09-13","20:40:00","451"
"6759","2018-09-13","20:40:00","456"
"6760","2018-09-13","20:40:00","473"
"6761","2018-09-13","20:40:00","483"
"6762","2018-09-13","20:40:00","487"
"6763","2018-09-13","20:40:00","514"
"6764","2018-09-13","20:40:00","542"
"6765","2018-09-13","20:40:00","572"
"6766","2018-09-13","20:40:00","599"
"6767","2018-09-13","20:40:00","621"
"6768","2018-09-13","20:40:00","639"
"6769","2018-09-13","20:40:00","652"
"6770","2018-09-13","20:40:00","660"
"6771","2018-09-13","20:40:00","648"
"6772","2018-09-13","20:40:00","640"
"6773","2018-09-13","20:40:00","629"
"6774","2018-09-13","20:40:00","624"
"6775","2018-09-13","20:40:00","631"
"6776","2018-09-13","20:40:00","614"
"6777","2018-09-13","20:40:00","590"
"6778","2018-09-13","20:40:00","577"
"6779","2018-09-13","20:40:00","554"
"6780","2018-09-13","20:40:00","523"
"6781","2018-09-13","20:40:00","503"
"6782","2018-09-13","20:40:00","493"
"6783","2018-09-13","20:40:00","488"
"6784","2018-09-13","20:40:00","481"
"6785","2018-09-13","20:40:00","476"
"6786","2018-09-13","20:40:00","465"
"6787","2018-09-13","20:40:00","456"
"6788","2018-09-13","20:40:00","446"
"6789","2018-09-13","20:40:00","441"
"6790","2018-09-13","20:40:00","412"
"6791","2018-09-13","20:40:00","407"
"6792","2018-09-13","20:40:00","408"
"6793","2018-09-13","20:40:00","412"
"6794","2018-09-13","20:40:00","412"
"6795","2018-09-13","20:40:00","415"
"6796","2018-09-13","20:40:00","418"
"6797","2018-09-13","20:40:00","421"
"6798","2018-09-13","20:40:00","424"
"6799","2018-09-13","20:40:00","424"
"6800","2018-09-13","20:40:00","415"
"6801","2018-09-13","20:40:00","421"
"6802","2018-09-13","20:40:00","427"
"6803","2018-09-13","20:40:00","430"
"6804","2018-09-13","20:40:00","448"
"6805","2018-09-13","20:40:00","440"
"6806","2018-09-13","20:40:00","437"
"6807","2018-09-13","20:40:00","432"
"6808","2018-09-13","20:40:00","430"
"6809","2018-09-13","20:40:00","428"
"6810","2018-09-13","20:40:00","412"
"6811","2018-09-13","20:40:00","418"
"6812","2018-09-13","20:40:00","426"
"6813","2018-09-13","20:40:00","433"
"6814","2018-09-13","20:40:00","441"
"6815","2018-09-13","20:40:00","451"
"6816","2018-09-13","20:40:00","455"
"6817","2018-09-13","20:40:00","462"
"6818","2018-09-13","20:40:00","472"
"6819","2018-09-13","20:40:00","492"
"6820","2018-09-13","20:40:00","551"
"6821","2018-09-13","20:40:00","592"
"6822","2018-09-13","20:40:00","634"
"6823","2018-09-13","20:40:00","675"
"6824","2018-09-13","20:40:00","711"
"6825","2018-09-13","20:40:00","728"
"6826","2018-09-13","20:40:00","745"
"6827","2018-09-13","20:40:00","743"
"6828","2018-09-13","20:40:00","743"
"6829","2018-09-13","20:40:00","704"
"6830","2018-09-13","20:40:00","657"
"6831","2018-09-13","20:40:00","638"
"6832","2018-09-13","20:40:00","631"
"6833","2018-09-13","20:40:00","598"
"6834","2018-09-13","20:40:00","562"
"6835","2018-09-13","20:40:00","536"
"6836","2018-09-13","20:40:00","504"
"6837","2018-09-13","20:40:00","480"
"6838","2018-09-13","20:40:00","452"
"6839","2018-09-13","20:40:00","436"
"6840","2018-09-13","20:40:00","425"
"6841","2018-09-13","20:40:00","427"
"6842","2018-09-13","20:40:00","437"
"6843","2018-09-13","20:40:00","443"
"6844","2018-09-13","20:40:00","455"
"6845","2018-09-13","20:40:00","465"
"6846","2018-09-13","20:40:00","486"
"6847","2018-09-13","20:40:00","502"
"6848","2018-09-13","20:40:00","478"
"6849","2018-09-13","20:40:00","482"
"6850","2018-09-13","20:40:00","498"
"6851","2018-09-13","20:40:00","511"
"6852","2018-09-13","20:40:00","525"
"6853","2018-09-13","20:40:00","531"
"6854","2018-09-13","20:40:00","531"
"6855","2018-09-13","20:40:00","532"
"6856","2018-09-13","20:40:00","539"
"6857","2018-09-13","20:40:00","538"
"6858","2018-09-13","20:40:00","553"
"6859","2018-09-13","20:40:00","560"
"6860","2018-09-13","20:40:00","561"
"6861","2018-09-13","20:40:00","584"
"6862","2018-09-13","20:40:00","561"
"6863","2018-09-13","20:40:00","545"
"6864","2018-09-13","20:40:00","530"
"6865","2018-09-13","20:40:00","524"
"6866","2018-09-13","20:40:00","518"
"6867","2018-09-13","20:40:00","509"
"6868","2018-09-13","20:40:00","522"
"6869","2018-09-13","20:40:00","534"
"6870","2018-09-13","20:40:00","564"
"6871","2018-09-13","20:40:00","577"
"6872","2018-09-13","20:40:00","601"
"6873","2018-09-13","20:40:00","622"
"6874","2018-09-13","20:40:00","644"
"6875","2018-09-13","20:40:00","669"
"6876","2018-09-13","20:40:00","688"
"6877","2018-09-13","20:40:00","711"
"6878","2018-09-13","20:40:00","732"
"6879","2018-09-13","20:40:00","747"
"6880","2018-09-13","20:40:00","757"
"6881","2018-09-13","20:40:00","750"
"6882","2018-09-13","20:40:00","735"
"6883","2018-09-13","20:40:00","708"
"6884","2018-09-13","20:40:00","661"
"6885","2018-09-13","20:40:00","625"
"6886","2018-09-13","20:40:00","569"
"6887","2018-09-13","20:40:00","542"
"6888","2018-09-13","20:40:00","510"
"6889","2018-09-13","20:40:00","485"
"6890","2018-09-13","20:40:00","462"
"6891","2018-09-13","20:40:00","436"
"6892","2018-09-13","20:40:00","421"
"6893","2018-09-13","20:40:00","409"
"6894","2018-09-13","20:40:00","402"
"6895","2018-09-13","20:40:00","383"
"6896","2018-09-13","20:40:00","382"
"6897","2018-09-13","20:40:00","381"
"6898","2018-09-13","20:40:00","386"
"6899","2018-09-13","20:40:00","386"
"6900","2018-09-13","20:40:00","397"
"6901","2018-09-13","20:40:00","401"
"6902","2018-09-13","20:40:00","398"
"6903","2018-09-13","20:40:00","398"
"6904","2018-09-13","20:40:00","391"
"6905","2018-09-13","20:40:00","370"
"6906","2018-09-13","20:40:00","372"
"6907","2018-09-13","20:40:00","381"
"6908","2018-09-13","20:40:00","387"
"6909","2018-09-13","20:40:00","397"
"6910","2018-09-13","20:40:00","407"
"6911","2018-09-13","20:40:00","410"
"6912","2018-09-13","20:40:00","414"
"6913","2018-09-13","20:40:00","415"
"6914","2018-09-13","20:40:00","413"
"6915","2018-09-13","20:40:00","422"
"6916","2018-09-13","20:40:00","429"
"6917","2018-09-13","20:40:00","447"
"6918","2018-09-13","20:40:00","465"
"6919","2018-09-13","20:40:00","481"
"6920","2018-09-13","20:40:00","533"
"6921","2018-09-13","20:40:00","543"
"6922","2018-09-13","20:40:00","551"
"6923","2018-09-13","20:40:00","564"
"6924","2018-09-13","20:40:00","555"
"6925","2018-09-13","20:40:00","574"
"6926","2018-09-13","20:40:00","592"
"6927","2018-09-13","20:40:00","611"
"6928","2018-09-13","20:40:00","632"
"6929","2018-09-13","20:40:00","655"
"6930","2018-09-13","20:40:00","705"
"6931","2018-09-13","20:40:00","723"
"6932","2018-09-13","20:40:00","738"
"6933","2018-09-13","20:40:00","735"
"6934","2018-09-13","20:40:00","738"
"6935","2018-09-13","20:40:00","747"
"6936","2018-09-13","20:40:00","746"
"6937","2018-09-13","20:40:00","737"
"6938","2018-09-13","20:40:00","719"
"6939","2018-09-13","20:40:00","697"
"6940","2018-09-13","20:40:00","638"
"6941","2018-09-13","20:40:00","599"
"6942","2018-09-13","20:40:00","565"
"6943","2018-09-13","20:40:00","518"
"6944","2018-09-13","20:40:00","496"
"6945","2018-09-13","20:40:00","474"
"6946","2018-09-13","20:40:00","461"
"6947","2018-09-13","20:40:00","447"
"6948","2018-09-13","20:40:00","435"
"6949","2018-09-13","20:40:00","450"
"6950","2018-09-13","20:40:00","433"
"6951","2018-09-13","20:40:00","431"
"6952","2018-09-13","20:40:00","409"
"6953","2018-09-13","20:40:00","417"
"6954","2018-09-13","20:40:00","416"
"6955","2018-09-13","20:40:00","423"
"6956","2018-09-13","20:40:00","425"
"6957","2018-09-13","20:40:00","431"
"6958","2018-09-13","20:40:00","434"
"6959","2018-09-13","20:40:00","439"
"6960","2018-09-13","20:40:00","446"
"6961","2018-09-13","20:40:00","439"
"6962","2018-09-13","20:40:00","433"
"6963","2018-09-13","20:40:00","435"
"6964","2018-09-13","20:40:00","439"
"6965","2018-09-13","20:40:00","440"
"6966","2018-09-13","20:40:00","445"
"6967","2018-09-13","20:40:00","445"
"6968","2018-09-13","20:40:00","453"
"6969","2018-09-13","20:40:00","455"
"6970","2018-09-13","20:40:00","455"
"6971","2018-09-13","20:40:00","446"
"6972","2018-09-13","20:40:00","452"
"6973","2018-09-13","20:40:00","453"
"6974","2018-09-13","20:40:00","453"
"6975","2018-09-13","20:40:00","459"
"6976","2018-09-13","20:40:00","463"
"6977","2018-09-13","20:40:00","492"
"6978","2018-09-13","20:40:00","480"
"6979","2018-09-13","20:40:00","465"
"6980","2018-09-13","20:40:00","448"
"6981","2018-09-13","20:40:00","448"
"6982","2018-09-13","20:40:00","466"
"6983","2018-09-13","20:40:00","492"
"6984","2018-09-13","20:40:00","515"
"6985","2018-09-13","20:40:00","547"
"6986","2018-09-13","20:40:00","577"
"6987","2018-09-13","20:40:00","615"
