indice, data, horario, GSR
"4780","2018-09-13","20:40:00","301"
"4781","2018-09-13","20:40:00","303"
"4782","2018-09-13","20:40:00","302"
"4783","2018-09-13","20:40:00","300"
"4784","2018-09-13","20:40:00","299"
"4785","2018-09-13","20:40:00","298"
"4786","2018-09-13","20:40:00","297"
"4787","2018-09-13","20:40:00","298"
"4788","2018-09-13","20:40:00","297"
"4789","2018-09-13","20:40:00","297"
"4790","2018-09-13","20:40:00","296"
"4791","2018-09-13","20:40:00","297"
"4792","2018-09-13","20:40:00","297"
"4793","2018-09-13","20:40:00","298"
"4794","2018-09-13","20:40:00","298"
"4795","2018-09-13","20:40:00","299"
"4796","2018-09-13","20:40:00","299"
"4797","2018-09-13","20:40:00","300"
"4798","2018-09-13","20:40:00","300"
"4799","2018-09-13","20:40:00","301"
"4800","2018-09-13","20:40:00","304"
"4801","2018-09-13","20:40:00","304"
"4802","2018-09-13","20:40:00","305"
"4803","2018-09-13","20:40:00","306"
"4804","2018-09-13","20:40:00","306"
"4805","2018-09-13","20:40:00","307"
"4806","2018-09-13","20:40:00","307"
"4807","2018-09-13","20:40:00","308"
"4808","2018-09-13","20:40:00","308"
"4809","2018-09-13","20:40:00","308"
"4810","2018-09-13","20:40:00","309"
"4811","2018-09-13","20:40:00","310"
"4812","2018-09-13","20:40:00","310"
"4813","2018-09-13","20:40:00","310"
"4814","2018-09-13","20:40:00","310"
"4815","2018-09-13","20:40:00","311"
"4816","2018-09-13","20:40:00","311"
"4817","2018-09-13","20:40:00","312"
"4818","2018-09-13","20:40:00","311"
"4819","2018-09-13","20:40:00","312"
"4820","2018-09-13","20:40:00","312"
"4821","2018-09-13","20:40:00","312"
"4822","2018-09-13","20:40:00","313"
"4823","2018-09-13","20:40:00","313"
"4824","2018-09-13","20:40:00","313"
"4825","2018-09-13","20:40:00","313"
"4826","2018-09-13","20:40:00","314"
"4827","2018-09-13","20:40:00","313"
"4828","2018-09-13","20:40:00","313"
"4829","2018-09-13","20:40:00","313"
"4830","2018-09-13","20:40:00","313"
"4831","2018-09-13","20:40:00","313"
"4832","2018-09-13","20:40:00","313"
"4833","2018-09-13","20:40:00","314"
"4834","2018-09-13","20:40:00","313"
"4835","2018-09-13","20:40:00","314"
"4836","2018-09-13","20:40:00","313"
"4837","2018-09-13","20:40:00","313"
"4838","2018-09-13","20:40:00","313"
"4839","2018-09-13","20:40:00","314"
"4840","2018-09-13","20:40:00","313"
"4841","2018-09-13","20:40:00","313"
"4842","2018-09-13","20:40:00","314"
"4843","2018-09-13","20:40:00","313"
"4844","2018-09-13","20:40:00","315"
"4845","2018-09-13","20:40:00","315"
"4846","2018-09-13","20:40:00","315"
"4847","2018-09-13","20:40:00","315"
"4848","2018-09-13","20:40:00","314"
"4849","2018-09-13","20:40:00","315"
"4850","2018-09-13","20:40:00","314"
"4851","2018-09-13","20:40:00","315"
"4852","2018-09-13","20:40:00","315"
"4853","2018-09-13","20:40:00","315"
"4854","2018-09-13","20:40:00","316"
"4855","2018-09-13","20:40:00","315"
"4856","2018-09-13","20:40:00","315"
"4857","2018-09-13","20:40:00","314"
"4858","2018-09-13","20:40:00","316"
"4859","2018-09-13","20:40:00","316"
"4860","2018-09-13","20:40:00","315"
"4861","2018-09-13","20:40:00","316"
"4862","2018-09-13","20:40:00","315"
"4863","2018-09-13","20:40:00","316"
"4864","2018-09-13","20:40:00","316"
"4865","2018-09-13","20:40:00","315"
"4866","2018-09-13","20:40:00","316"
"4867","2018-09-13","20:40:00","315"
"4868","2018-09-13","20:40:00","316"
"4869","2018-09-13","20:40:00","315"
"4870","2018-09-13","20:40:00","315"
"4871","2018-09-13","20:40:00","316"
"4872","2018-09-13","20:40:00","315"
"4873","2018-09-13","20:40:00","316"
"4874","2018-09-13","20:40:00","316"
"4875","2018-09-13","20:40:00","316"
"4876","2018-09-13","20:40:00","317"
"4877","2018-09-13","20:40:00","316"
"4878","2018-09-13","20:40:00","316"
"4879","2018-09-13","20:40:00","316"
"4880","2018-09-13","20:40:00","316"
"4881","2018-09-13","20:40:00","316"
"4882","2018-09-13","20:40:00","316"
"4883","2018-09-13","20:40:00","316"
"4884","2018-09-13","20:40:00","315"
"4885","2018-09-13","20:40:00","316"
"4886","2018-09-13","20:40:00","316"
"4887","2018-09-13","20:40:00","316"
"4888","2018-09-13","20:40:00","316"
"4889","2018-09-13","20:40:00","316"
"4890","2018-09-13","20:40:00","316"
"4891","2018-09-13","20:40:00","315"
"4892","2018-09-13","20:40:00","316"
"4893","2018-09-13","20:40:00","315"
"4894","2018-09-13","20:40:00","316"
"4895","2018-09-13","20:40:00","315"
"4896","2018-09-13","20:40:00","313"
"4897","2018-09-13","20:40:00","315"
"4898","2018-09-13","20:40:00","316"
"4899","2018-09-13","20:40:00","315"
"4900","2018-09-13","20:40:00","315"
"4901","2018-09-13","20:40:00","316"
"4902","2018-09-13","20:40:00","316"
"4903","2018-09-13","20:40:00","316"
"4904","2018-09-13","20:40:00","316"
"4905","2018-09-13","20:40:00","316"
"4906","2018-09-13","20:40:00","317"
"4907","2018-09-13","20:40:00","315"
"4908","2018-09-13","20:40:00","317"
"4909","2018-09-13","20:40:00","316"
"4910","2018-09-13","20:40:00","316"
"4911","2018-09-13","20:40:00","315"
"4912","2018-09-13","20:40:00","315"
"4913","2018-09-13","20:40:00","316"
"4914","2018-09-13","20:40:00","315"
"4915","2018-09-13","20:40:00","315"
"4916","2018-09-13","20:40:00","316"
"4917","2018-09-13","20:40:00","316"
"4918","2018-09-13","20:40:00","316"
"4919","2018-09-13","20:40:00","315"
"4920","2018-09-13","20:40:00","316"
"4921","2018-09-13","20:40:00","316"
"4922","2018-09-13","20:40:00","315"
"4923","2018-09-13","20:40:00","314"
"4924","2018-09-13","20:40:00","315"
"4925","2018-09-13","20:40:00","312"
"4926","2018-09-13","20:40:00","315"
"4927","2018-09-13","20:40:00","314"
"4928","2018-09-13","20:40:00","315"
"4929","2018-09-13","20:40:00","315"
"4930","2018-09-13","20:40:00","315"
"4931","2018-09-13","20:40:00","315"
"4932","2018-09-13","20:40:00","315"
"4933","2018-09-13","20:40:00","315"
"4934","2018-09-13","20:40:00","315"
"4935","2018-09-13","20:40:00","315"
"4936","2018-09-13","20:40:00","315"
"4937","2018-09-13","20:40:00","315"
"4938","2018-09-13","20:40:00","315"
"4939","2018-09-13","20:40:00","314"
"4940","2018-09-13","20:40:00","316"
"4941","2018-09-13","20:40:00","314"
"4942","2018-09-13","20:40:00","315"
"4943","2018-09-13","20:40:00","314"
"4944","2018-09-13","20:40:00","315"
"4945","2018-09-13","20:40:00","315"
"4946","2018-09-13","20:40:00","316"
"4947","2018-09-13","20:40:00","314"
"4948","2018-09-13","20:40:00","315"
"4949","2018-09-13","20:40:00","315"
"4950","2018-09-13","20:40:00","315"
"4951","2018-09-13","20:40:00","315"
"4952","2018-09-13","20:40:00","316"
"4953","2018-09-13","20:40:00","315"
"4954","2018-09-13","20:40:00","313"
"4955","2018-09-13","20:40:00","315"
"4956","2018-09-13","20:40:00","315"
"4957","2018-09-13","20:40:00","316"
"4958","2018-09-13","20:40:00","314"
"4959","2018-09-13","20:40:00","316"
"4960","2018-09-13","20:40:00","315"
"4961","2018-09-13","20:40:00","315"
"4962","2018-09-13","20:40:00","314"
"4963","2018-09-13","20:40:00","315"
"4964","2018-09-13","20:40:00","315"
"4965","2018-09-13","20:40:00","315"
"4966","2018-09-13","20:40:00","315"
"4967","2018-09-13","20:40:00","314"
"4968","2018-09-13","20:40:00","316"
"4969","2018-09-13","20:40:00","315"
"4970","2018-09-13","20:40:00","315"
"4971","2018-09-13","20:40:00","315"
"4972","2018-09-13","20:40:00","316"
"4973","2018-09-13","20:40:00","316"
"4974","2018-09-13","20:40:00","316"
"4975","2018-09-13","20:40:00","315"
"4976","2018-09-13","20:40:00","316"
"4977","2018-09-13","20:40:00","315"
"4978","2018-09-13","20:40:00","316"
"4979","2018-09-13","20:40:00","315"
"4980","2018-09-13","20:40:00","315"
"4981","2018-09-13","20:40:00","315"
"4982","2018-09-13","20:40:00","314"
"4983","2018-09-13","20:40:00","316"
"4984","2018-09-13","20:40:00","314"
"4985","2018-09-13","20:40:00","315"
"4986","2018-09-13","20:40:00","314"
"4987","2018-09-13","20:40:00","316"
"4988","2018-09-13","20:40:00","314"
"4989","2018-09-13","20:40:00","316"
"4990","2018-09-13","20:40:00","315"
"4991","2018-09-13","20:40:00","315"
"4992","2018-09-13","20:40:00","315"
"4993","2018-09-13","20:40:00","315"
"4994","2018-09-13","20:40:00","316"
"4995","2018-09-13","20:40:00","315"
"4996","2018-09-13","20:40:00","315"
"4997","2018-09-13","20:40:00","315"
"4998","2018-09-13","20:40:00","315"
"4999","2018-09-13","20:40:00","316"
"5000","2018-09-13","20:40:00","316"
"5001","2018-09-13","20:40:00","315"
"5002","2018-09-13","20:40:00","315"
"5003","2018-09-13","20:40:00","316"
"5004","2018-09-13","20:40:00","315"
"5005","2018-09-13","20:40:00","316"
"5006","2018-09-13","20:40:00","316"
"5007","2018-09-13","20:40:00","315"
"5008","2018-09-13","20:40:00","316"
"5009","2018-09-13","20:40:00","315"
"5010","2018-09-13","20:40:00","316"
"5011","2018-09-13","20:40:00","316"
"5012","2018-09-13","20:40:00","316"
"5013","2018-09-13","20:40:00","317"
"5014","2018-09-13","20:40:00","316"
"5015","2018-09-13","20:40:00","316"
"5016","2018-09-13","20:40:00","315"
"5017","2018-09-13","20:40:00","315"
"5018","2018-09-13","20:40:00","317"
"5019","2018-09-13","20:40:00","315"
"5020","2018-09-13","20:40:00","315"
"5021","2018-09-13","20:40:00","315"
"5022","2018-09-13","20:40:00","316"
"5023","2018-09-13","20:40:00","317"
"5024","2018-09-13","20:40:00","316"
"5025","2018-09-13","20:40:00","316"
"5026","2018-09-13","20:40:00","315"
"5027","2018-09-13","20:40:00","315"
"5028","2018-09-13","20:40:00","316"
"5029","2018-09-13","20:40:00","316"
"5030","2018-09-13","20:40:00","315"
"5031","2018-09-13","20:40:00","315"
"5032","2018-09-13","20:40:00","315"
"5033","2018-09-13","20:40:00","315"
"5034","2018-09-13","20:40:00","315"
"5035","2018-09-13","20:40:00","315"
"5036","2018-09-13","20:40:00","314"
"5037","2018-09-13","20:40:00","314"
"5038","2018-09-13","20:40:00","314"
"5039","2018-09-13","20:40:00","314"
"5040","2018-09-13","20:40:00","312"
"5041","2018-09-13","20:40:00","314"
"5042","2018-09-13","20:40:00","315"
"5043","2018-09-13","20:40:00","313"
"5044","2018-09-13","20:40:00","315"
"5045","2018-09-13","20:40:00","314"
"5046","2018-09-13","20:40:00","313"
"5047","2018-09-13","20:40:00","313"
"5048","2018-09-13","20:40:00","313"
"5049","2018-09-13","20:40:00","313"
"5050","2018-09-13","20:40:00","313"
"5051","2018-09-13","20:40:00","314"
"5052","2018-09-13","20:40:00","314"
"5053","2018-09-13","20:40:00","314"
"5054","2018-09-13","20:40:00","314"
"5055","2018-09-13","20:40:00","313"
"5056","2018-09-13","20:40:00","313"
"5057","2018-09-13","20:40:00","314"
"5058","2018-09-13","20:40:00","314"
"5059","2018-09-13","20:40:00","315"
"5060","2018-09-13","20:40:00","315"
"5061","2018-09-13","20:40:00","314"
"5062","2018-09-13","20:40:00","315"
"5063","2018-09-13","20:40:00","315"
"5064","2018-09-13","20:40:00","315"
"5065","2018-09-13","20:40:00","315"
"5066","2018-09-13","20:40:00","315"
"5067","2018-09-13","20:40:00","314"
"5068","2018-09-13","20:40:00","315"
"5069","2018-09-13","20:40:00","315"
"5070","2018-09-13","20:40:00","315"
"5071","2018-09-13","20:40:00","315"
"5072","2018-09-13","20:40:00","316"
"5073","2018-09-13","20:40:00","315"
"5074","2018-09-13","20:40:00","316"
"5075","2018-09-13","20:40:00","317"
"5076","2018-09-13","20:40:00","315"
"5077","2018-09-13","20:40:00","316"
"5078","2018-09-13","20:40:00","315"
"5079","2018-09-13","20:40:00","316"
"5080","2018-09-13","20:40:00","316"
"5081","2018-09-13","20:40:00","316"
"5082","2018-09-13","20:40:00","317"
"5083","2018-09-13","20:40:00","316"
"5084","2018-09-13","20:40:00","314"
"5085","2018-09-13","20:40:00","315"
"5086","2018-09-13","20:40:00","315"
"5087","2018-09-13","20:40:00","316"
"5088","2018-09-13","20:40:00","315"
"5089","2018-09-13","20:40:00","315"
"5090","2018-09-13","20:40:00","315"
"5091","2018-09-13","20:40:00","314"
"5092","2018-09-13","20:40:00","315"
"5093","2018-09-13","20:40:00","314"
"5094","2018-09-13","20:40:00","314"
"5095","2018-09-13","20:40:00","314"
"5096","2018-09-13","20:40:00","314"
"5097","2018-09-13","20:40:00","314"
"5098","2018-09-13","20:40:00","315"
"5099","2018-09-13","20:40:00","314"
"5100","2018-09-13","20:40:00","315"
"5101","2018-09-13","20:40:00","314"
"5102","2018-09-13","20:40:00","314"
"5103","2018-09-13","20:40:00","314"
"5104","2018-09-13","20:40:00","315"
"5105","2018-09-13","20:40:00","315"
"5106","2018-09-13","20:40:00","314"
"5107","2018-09-13","20:40:00","315"
"5108","2018-09-13","20:40:00","315"
"5109","2018-09-13","20:40:00","315"
"5110","2018-09-13","20:40:00","314"
"5111","2018-09-13","20:40:00","314"
"5112","2018-09-13","20:40:00","315"
"5113","2018-09-13","20:40:00","314"
"5114","2018-09-13","20:40:00","315"
"5115","2018-09-13","20:40:00","315"
"5116","2018-09-13","20:40:00","315"
"5117","2018-09-13","20:40:00","315"
"5118","2018-09-13","20:40:00","315"
"5119","2018-09-13","20:40:00","315"
"5120","2018-09-13","20:40:00","315"
"5121","2018-09-13","20:40:00","315"
"5122","2018-09-13","20:40:00","315"
"5123","2018-09-13","20:40:00","316"
"5124","2018-09-13","20:40:00","315"
"5125","2018-09-13","20:40:00","316"
"5126","2018-09-13","20:40:00","315"
"5127","2018-09-13","20:40:00","314"
"5128","2018-09-13","20:40:00","317"
"5129","2018-09-13","20:40:00","317"
"5130","2018-09-13","20:40:00","316"
"5131","2018-09-13","20:40:00","316"
"5132","2018-09-13","20:40:00","316"
"5133","2018-09-13","20:40:00","316"
"5134","2018-09-13","20:40:00","316"
"5135","2018-09-13","20:40:00","317"
"5136","2018-09-13","20:40:00","316"
"5137","2018-09-13","20:40:00","317"
"5138","2018-09-13","20:40:00","316"
"5139","2018-09-13","20:40:00","316"
"5140","2018-09-13","20:40:00","316"
"5141","2018-09-13","20:40:00","316"
"5142","2018-09-13","20:40:00","316"
"5143","2018-09-13","20:40:00","315"
"5144","2018-09-13","20:40:00","315"
"5145","2018-09-13","20:40:00","315"
"5146","2018-09-13","20:40:00","315"
"5147","2018-09-13","20:40:00","315"
"5148","2018-09-13","20:40:00","316"
"5149","2018-09-13","20:40:00","315"
"5150","2018-09-13","20:40:00","313"
"5151","2018-09-13","20:40:00","315"
"5152","2018-09-13","20:40:00","315"
"5153","2018-09-13","20:40:00","315"
"5154","2018-09-13","20:40:00","315"
"5155","2018-09-13","20:40:00","315"
"5156","2018-09-13","20:40:00","312"
"5157","2018-09-13","20:40:00","315"
"5158","2018-09-13","20:40:00","316"
"5159","2018-09-13","20:40:00","315"
"5160","2018-09-13","20:40:00","315"
"5161","2018-09-13","20:40:00","315"
"5162","2018-09-13","20:40:00","315"
"5163","2018-09-13","20:40:00","314"
"5164","2018-09-13","20:40:00","315"
"5165","2018-09-13","20:40:00","315"
"5166","2018-09-13","20:40:00","315"
"5167","2018-09-13","20:40:00","315"
"5168","2018-09-13","20:40:00","316"
"5169","2018-09-13","20:40:00","315"
"5170","2018-09-13","20:40:00","315"
"5171","2018-09-13","20:40:00","316"
"5172","2018-09-13","20:40:00","316"
"5173","2018-09-13","20:40:00","316"
"5174","2018-09-13","20:40:00","315"
"5175","2018-09-13","20:40:00","316"
"5176","2018-09-13","20:40:00","316"
"5177","2018-09-13","20:40:00","316"
"5178","2018-09-13","20:40:00","317"
"5179","2018-09-13","20:40:00","316"
"5180","2018-09-13","20:40:00","316"
"5181","2018-09-13","20:40:00","316"
"5182","2018-09-13","20:40:00","315"
"5183","2018-09-13","20:40:00","315"
"5184","2018-09-13","20:40:00","316"
"5185","2018-09-13","20:40:00","316"
"5186","2018-09-13","20:40:00","316"
"5187","2018-09-13","20:40:00","317"
"5188","2018-09-13","20:40:00","316"
"5189","2018-09-13","20:40:00","317"
"5190","2018-09-13","20:40:00","315"
"5191","2018-09-13","20:40:00","316"
"5192","2018-09-13","20:40:00","316"
"5193","2018-09-13","20:40:00","315"
"5194","2018-09-13","20:40:00","317"
"5195","2018-09-13","20:40:00","316"
"5196","2018-09-13","20:40:00","316"
"5197","2018-09-13","20:40:00","317"
"5198","2018-09-13","20:40:00","317"
"5199","2018-09-13","20:40:00","318"
"5200","2018-09-13","20:40:00","317"
"5201","2018-09-13","20:40:00","318"
"5202","2018-09-13","20:40:00","318"
"5203","2018-09-13","20:40:00","319"
"5204","2018-09-13","20:40:00","318"
"5205","2018-09-13","20:40:00","319"
"5206","2018-09-13","20:40:00","320"
"5207","2018-09-13","20:40:00","319"
"5208","2018-09-13","20:40:00","320"
"5209","2018-09-13","20:40:00","320"
"5210","2018-09-13","20:40:00","320"
"5211","2018-09-13","20:40:00","320"
"5212","2018-09-13","20:40:00","321"
"5213","2018-09-13","20:40:00","320"
"5214","2018-09-13","20:40:00","321"
"5215","2018-09-13","20:40:00","320"
"5216","2018-09-13","20:40:00","321"
"5217","2018-09-13","20:40:00","321"
"5218","2018-09-13","20:40:00","320"
"5219","2018-09-13","20:40:00","321"
"5220","2018-09-13","20:40:00","321"
"5221","2018-09-13","20:40:00","320"
"5222","2018-09-13","20:40:00","321"
"5223","2018-09-13","20:40:00","321"
"5224","2018-09-13","20:40:00","320"
"5225","2018-09-13","20:40:00","321"
"5226","2018-09-13","20:40:00","320"
"5227","2018-09-13","20:40:00","322"
"5228","2018-09-13","20:40:00","320"
"5229","2018-09-13","20:40:00","321"
"5230","2018-09-13","20:40:00","320"
"5231","2018-09-13","20:40:00","319"
"5232","2018-09-13","20:40:00","320"
"5233","2018-09-13","20:40:00","320"
"5234","2018-09-13","20:40:00","319"
"5235","2018-09-13","20:40:00","320"
"5236","2018-09-13","20:40:00","320"
"5237","2018-09-13","20:40:00","320"
"5238","2018-09-13","20:40:00","320"
"5239","2018-09-13","20:40:00","320"
"5240","2018-09-13","20:40:00","320"
"5241","2018-09-13","20:40:00","320"
"5242","2018-09-13","20:40:00","318"
"5243","2018-09-13","20:40:00","320"
"5244","2018-09-13","20:40:00","321"
"5245","2018-09-13","20:40:00","320"
"5246","2018-09-13","20:40:00","320"
"5247","2018-09-13","20:40:00","320"
"5248","2018-09-13","20:40:00","320"
"5249","2018-09-13","20:40:00","319"
"5250","2018-09-13","20:40:00","321"
"5251","2018-09-13","20:40:00","321"
"5252","2018-09-13","20:40:00","320"
"5253","2018-09-13","20:40:00","321"
"5254","2018-09-13","20:40:00","319"
"5255","2018-09-13","20:40:00","320"
"5256","2018-09-13","20:40:00","320"
"5257","2018-09-13","20:40:00","319"
"5258","2018-09-13","20:40:00","320"
"5259","2018-09-13","20:40:00","320"
"5260","2018-09-13","20:40:00","321"
"5261","2018-09-13","20:40:00","320"
"5262","2018-09-13","20:40:00","320"
"5263","2018-09-13","20:40:00","320"
"5264","2018-09-13","20:40:00","320"
"5265","2018-09-13","20:40:00","320"
"5266","2018-09-13","20:40:00","320"
"5267","2018-09-13","20:40:00","320"
"5268","2018-09-13","20:40:00","320"
"5269","2018-09-13","20:40:00","319"
"5270","2018-09-13","20:40:00","320"
"5271","2018-09-13","20:40:00","317"
"5272","2018-09-13","20:40:00","319"
"5273","2018-09-13","20:40:00","319"
"5274","2018-09-13","20:40:00","319"
"5275","2018-09-13","20:40:00","319"
"5276","2018-09-13","20:40:00","319"
"5277","2018-09-13","20:40:00","318"
"5278","2018-09-13","20:40:00","319"
"5279","2018-09-13","20:40:00","318"
"5280","2018-09-13","20:40:00","319"
"5281","2018-09-13","20:40:00","317"
"5282","2018-09-13","20:40:00","318"
"5283","2018-09-13","20:40:00","318"
"5284","2018-09-13","20:40:00","317"
"5285","2018-09-13","20:40:00","318"
"5286","2018-09-13","20:40:00","318"
"5287","2018-09-13","20:40:00","317"
"5288","2018-09-13","20:40:00","318"
"5289","2018-09-13","20:40:00","317"
"5290","2018-09-13","20:40:00","317"
"5291","2018-09-13","20:40:00","316"
"5292","2018-09-13","20:40:00","316"
"5293","2018-09-13","20:40:00","317"
"5294","2018-09-13","20:40:00","316"
"5295","2018-09-13","20:40:00","316"
"5296","2018-09-13","20:40:00","316"
"5297","2018-09-13","20:40:00","316"
"5298","2018-09-13","20:40:00","315"
"5299","2018-09-13","20:40:00","315"
"5300","2018-09-13","20:40:00","311"
"5301","2018-09-13","20:40:00","312"
"5302","2018-09-13","20:40:00","312"
"5303","2018-09-13","20:40:00","312"
"5304","2018-09-13","20:40:00","312"
"5305","2018-09-13","20:40:00","314"
"5306","2018-09-13","20:40:00","314"
"5307","2018-09-13","20:40:00","314"
"5308","2018-09-13","20:40:00","314"
"5309","2018-09-13","20:40:00","314"
"5310","2018-09-13","20:40:00","314"
"5311","2018-09-13","20:40:00","314"
"5312","2018-09-13","20:40:00","316"
"5313","2018-09-13","20:40:00","314"
"5314","2018-09-13","20:40:00","316"
"5315","2018-09-13","20:40:00","315"
"5316","2018-09-13","20:40:00","315"
"5317","2018-09-13","20:40:00","315"
"5318","2018-09-13","20:40:00","315"
"5319","2018-09-13","20:40:00","316"
"5320","2018-09-13","20:40:00","316"
"5321","2018-09-13","20:40:00","315"
"5322","2018-09-13","20:40:00","315"
"5323","2018-09-13","20:40:00","315"
"5324","2018-09-13","20:40:00","314"
"5325","2018-09-13","20:40:00","315"
"5326","2018-09-13","20:40:00","315"
"5327","2018-09-13","20:40:00","315"
"5328","2018-09-13","20:40:00","315"
"5329","2018-09-13","20:40:00","319"
"5330","2018-09-13","20:40:00","317"
"5331","2018-09-13","20:40:00","318"
"5332","2018-09-13","20:40:00","317"
"5333","2018-09-13","20:40:00","316"
"5334","2018-09-13","20:40:00","317"
"5335","2018-09-13","20:40:00","316"
"5336","2018-09-13","20:40:00","316"
"5337","2018-09-13","20:40:00","316"
"5338","2018-09-13","20:40:00","317"
"5339","2018-09-13","20:40:00","316"
"5340","2018-09-13","20:40:00","316"
"5341","2018-09-13","20:40:00","317"
"5342","2018-09-13","20:40:00","317"
"5343","2018-09-13","20:40:00","318"
"5344","2018-09-13","20:40:00","317"
"5345","2018-09-13","20:40:00","318"
"5346","2018-09-13","20:40:00","318"
"5347","2018-09-13","20:40:00","319"
"5348","2018-09-13","20:40:00","319"
"5349","2018-09-13","20:40:00","319"
"5350","2018-09-13","20:40:00","320"
"5351","2018-09-13","20:40:00","320"
"5352","2018-09-13","20:40:00","320"
"5353","2018-09-13","20:40:00","320"
"5354","2018-09-13","20:40:00","321"
"5355","2018-09-13","20:40:00","320"
"5356","2018-09-13","20:40:00","321"
"5357","2018-09-13","20:40:00","321"
"5358","2018-09-13","20:40:00","321"
"5359","2018-09-13","20:40:00","321"
"5360","2018-09-13","20:40:00","321"
"5361","2018-09-13","20:40:00","321"
"5362","2018-09-13","20:40:00","321"
"5363","2018-09-13","20:40:00","321"
"5364","2018-09-13","20:40:00","321"
"5365","2018-09-13","20:40:00","321"
"5366","2018-09-13","20:40:00","321"
"5367","2018-09-13","20:40:00","321"
"5368","2018-09-13","20:40:00","320"
"5369","2018-09-13","20:40:00","320"
"5370","2018-09-13","20:40:00","319"
"5371","2018-09-13","20:40:00","318"
"5372","2018-09-13","20:40:00","319"
"5373","2018-09-13","20:40:00","318"
"5374","2018-09-13","20:40:00","319"
"5375","2018-09-13","20:40:00","319"
"5376","2018-09-13","20:40:00","318"
"5377","2018-09-13","20:40:00","318"
"5378","2018-09-13","20:40:00","317"
"5379","2018-09-13","20:40:00","316"
"5380","2018-09-13","20:40:00","316"
"5381","2018-09-13","20:40:00","316"
"5382","2018-09-13","20:40:00","317"
"5383","2018-09-13","20:40:00","315"
"5384","2018-09-13","20:40:00","315"
"5385","2018-09-13","20:40:00","316"
"5386","2018-09-13","20:40:00","315"
"5387","2018-09-13","20:40:00","315"
"5388","2018-09-13","20:40:00","315"
"5389","2018-09-13","20:40:00","315"
"5390","2018-09-13","20:40:00","315"
"5391","2018-09-13","20:40:00","315"
"5392","2018-09-13","20:40:00","316"
"5393","2018-09-13","20:40:00","315"
"5394","2018-09-13","20:40:00","315"
"5395","2018-09-13","20:40:00","315"
"5396","2018-09-13","20:40:00","316"
"5397","2018-09-13","20:40:00","316"
"5398","2018-09-13","20:40:00","315"
"5399","2018-09-13","20:40:00","316"
"5400","2018-09-13","20:40:00","316"
"5401","2018-09-13","20:40:00","315"
"5402","2018-09-13","20:40:00","316"
"5403","2018-09-13","20:40:00","315"
"5404","2018-09-13","20:40:00","316"
"5405","2018-09-13","20:40:00","315"
"5406","2018-09-13","20:40:00","315"
"5407","2018-09-13","20:40:00","315"
"5408","2018-09-13","20:40:00","314"
"5409","2018-09-13","20:40:00","314"
"5410","2018-09-13","20:40:00","313"
"5411","2018-09-13","20:40:00","313"
"5412","2018-09-13","20:40:00","313"
"5413","2018-09-13","20:40:00","313"
"5414","2018-09-13","20:40:00","312"
"5415","2018-09-13","20:40:00","312"
"5416","2018-09-13","20:40:00","313"
"5417","2018-09-13","20:40:00","313"
"5418","2018-09-13","20:40:00","314"
"5419","2018-09-13","20:40:00","313"
"5420","2018-09-13","20:40:00","313"
"5421","2018-09-13","20:40:00","313"
"5422","2018-09-13","20:40:00","313"
"5423","2018-09-13","20:40:00","312"
"5424","2018-09-13","20:40:00","313"
"5425","2018-09-13","20:40:00","313"
"5426","2018-09-13","20:40:00","313"
"5427","2018-09-13","20:40:00","313"
"5428","2018-09-13","20:40:00","312"
"5429","2018-09-13","20:40:00","312"
"5430","2018-09-13","20:40:00","311"
"5431","2018-09-13","20:40:00","311"
"5432","2018-09-13","20:40:00","312"
"5433","2018-09-13","20:40:00","311"
"5434","2018-09-13","20:40:00","311"
"5435","2018-09-13","20:40:00","310"
"5436","2018-09-13","20:40:00","311"
"5437","2018-09-13","20:40:00","311"
"5438","2018-09-13","20:40:00","310"
"5439","2018-09-13","20:40:00","311"
"5440","2018-09-13","20:40:00","309"
"5441","2018-09-13","20:40:00","311"
"5442","2018-09-13","20:40:00","310"
"5443","2018-09-13","20:40:00","310"
"5444","2018-09-13","20:40:00","310"
"5445","2018-09-13","20:40:00","311"
"5446","2018-09-13","20:40:00","310"
"5447","2018-09-13","20:40:00","311"
"5448","2018-09-13","20:40:00","310"
"5449","2018-09-13","20:40:00","310"
"5450","2018-09-13","20:40:00","310"
"5451","2018-09-13","20:40:00","310"
"5452","2018-09-13","20:40:00","309"
"5453","2018-09-13","20:40:00","310"
"5454","2018-09-13","20:40:00","310"
"5455","2018-09-13","20:40:00","310"
"5456","2018-09-13","20:40:00","310"
"5457","2018-09-13","20:40:00","310"
"5458","2018-09-13","20:40:00","310"
"5459","2018-09-13","20:40:00","310"
"5460","2018-09-13","20:40:00","311"
"5461","2018-09-13","20:40:00","310"
"5462","2018-09-13","20:40:00","310"
"5463","2018-09-13","20:40:00","311"
"5464","2018-09-13","20:40:00","310"
"5465","2018-09-13","20:40:00","310"
"5466","2018-09-13","20:40:00","310"
"5467","2018-09-13","20:40:00","310"
"5468","2018-09-13","20:40:00","310"
"5469","2018-09-13","20:40:00","310"
"5470","2018-09-13","20:40:00","311"
"5471","2018-09-13","20:40:00","310"
"5472","2018-09-13","20:40:00","311"
"5473","2018-09-13","20:40:00","310"
"5474","2018-09-13","20:40:00","310"
"5475","2018-09-13","20:40:00","310"
"5476","2018-09-13","20:40:00","310"
"5477","2018-09-13","20:40:00","310"
"5478","2018-09-13","20:40:00","310"
